construction_name,construction_rotation,construction_center_lat,construction_center_lng,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),35,49.80231129924467,-97.08215475397668,49.8022486825871,-97.0809628398423,49.80218347678337,-97.08112963632038,49.802146385770314,-97.08097647152265,49.80226229264717,-97.08109992678033
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),185,49.80235700641322,-97.08216444330758,49.80202657650603,-97.08324516941263,49.80205903207588,-97.08311590719967,49.80216917853486,-97.08312571131917,49.80213475159222,-97.08324224746548
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),96,49.802313526925104,-97.08221218998236,49.8016103316322,-97.08171918865398,49.80157958565405,-97.08184963342767,49.801694315735794,-97.08176720724926,49.80163677435076,-97.08188411391485
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),300,49.802350231636034,-97.0823705747743,49.80312205551786,-97.082377819918,49.80303272623033,-97.08238687670966,49.80300217126417,-97.08220505034492,49.80310892280071,-97.08222208700526
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),128,49.80242383829897,-97.08244600439899,49.801658874852976,-97.08260525576806,49.80165395616626,-97.08274722119977,49.80174652130336,-97.08257702582142,49.80178008258995,-97.08273773882058
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),204,49.80213932904281,-97.08217309173006,49.802053994885554,-97.08336161193752,49.8020575202768,-97.08322302083967,49.802181678088715,-97.08325359300177,49.80214210957422,-97.08337201472979
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),138,49.80224858620538,-97.08182034159383,49.80151309250285,-97.08218297844738,49.80159624351837,-97.08213159741527,49.80162917210923,-97.08228282471663,49.801570542859274,-97.08234171832736
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),127,49.802146741586,-97.08245907687466,49.80138010080239,-97.08259761878585,49.801378494732106,-97.08273555433782,49.80146805189269,-97.08257176319097,49.80148114641759,-97.08277254352836
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),8,49.802476031214056,-97.08201541504538,49.802769491900406,-97.08090935994458,49.80274144951701,-97.08104107985979,49.80265086092372,-97.08100777161395,49.80269603231854,-97.08092500553651
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),239,49.802323656483274,-97.08211353898075,49.802693749551224,-97.08316296035974,49.80264533033053,-97.08304629890792,49.80270884030898,-97.08294595881554,49.80277818007954,-97.0830849276217
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),238,49.802332523097206,-97.08189267575895,49.80269073885448,-97.08295194480036,49.80264364111189,-97.08283399184323,49.802682299046396,-97.0827385435447,49.8027595227364,-97.08293274845467
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),330,49.80232766848843,-97.08212840437658,49.802998424137655,-97.08153675298155,49.802923985781966,-97.08161379988235,49.802882598476,-97.08150782633825,49.802938314912495,-97.08142901615099
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),118,49.802292237479875,-97.08204984741745,49.80152104695642,-97.08200087357727,49.801610525826334,-97.08199665260454,49.80161967831167,-97.0820879060177,49.80153567554956,-97.0821391812758
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80228681719051,-97.08226655852229,49.803015067933124,-97.08266274029478,49.80292870246992,-97.08262624262657,49.80293114616334,-97.08244571193786,49.80308040346328,-97.08251349594705
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),243,49.80234296152441,-97.08225384310501,49.80275940084291,-97.083260709749,49.80270584715592,-97.08314956547115,49.80280183325469,-97.08307519143804,49.80280574410452,-97.08319702774206
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),264,49.80234166275081,-97.08195626337253,49.80296333066539,-97.08266502829017,49.80288762633163,-97.08259100181188,49.802950528641965,-97.08250610807968,49.802983108927,-97.0825932422124
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),328,49.8023326444913,-97.08218543713637,49.80301631851588,-97.0816304156236,49.80294019002053,-97.08170339047892,49.80291342325737,-97.08161886743333,49.80296508957736,-97.0814556378591
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),61,49.8023480108806,-97.08216293277422,49.80195449586863,-97.08113417845486,49.80193395635138,-97.08129741644218,49.80184571222402,-97.08121837900663,49.80200551530678,-97.08124814700649
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),46,49.80234585869793,-97.08190884758201,49.80213760448614,-97.08075734458143,49.802087190970106,-97.08086930829585,49.80207965077041,-97.08079951638108,49.80216784717129,-97.08088788902444
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),84,49.802441551527366,-97.08211642590109,49.80181987929053,-97.08140767772278,49.80177198045896,-97.08152920830366,49.80189558448,-97.08148170046776,49.80184676116308,-97.08159713926659
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),174,49.802446777484,-97.08253344445785,49.80198932372713,-97.08349663016443,49.802037102034575,-97.08337933768372,49.80210602872771,-97.08344040074917,49.80207744422267,-97.08354932577207
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),207,49.80232931261113,-97.08225461977992,49.802284242615116,-97.08344843583046,49.80228308168327,-97.0833097481508,49.802402740890976,-97.08329070236707,49.80237335483695,-97.08344970275346
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),335,49.80234396239997,-97.08222612565699,49.80297888364085,-97.08154614842547,49.80290906264273,-97.08163295420778,49.802854776468656,-97.0815228947272,49.80290911093514,-97.08148983277442
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),286,49.80224268678976,-97.08223467496424,49.80299045256743,-97.08253100754317,49.802902362668064,-97.0825063115332,49.8029250586616,-97.08238304020755,49.8030041356681,-97.08242349717345
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),282,49.80217755901583,-97.08188269017734,49.80291016153439,-97.08225911851727,49.80282339810629,-97.0822249618778,49.80281503682521,-97.08207923775896,49.80293373799593,-97.08211864923157
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),215,49.80227700215495,-97.08229002855417,49.802339606588696,-97.08348194492699,49.80232599917874,-97.0833448571385,49.802429015079944,-97.08336230331932,49.80243191252957,-97.08346235701305
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),200,49.80243776619925,-97.08189192538696,49.80229912934353,-97.08306833433238,49.80230888591193,-97.08293046114154,49.80240638140981,-97.08296372669943,49.80241023396817,-97.08308626859488
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),123,49.80232845368932,-97.08243713085815,49.80155744282204,-97.08249248005778,49.801646343767025,-97.0824761926496,49.801619774849755,-97.08257448117925,49.80157295365243,-97.08261883847321
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),96,49.80229868534358,-97.08220212997989,49.80159549005067,-97.08170912880264,49.801542009392556,-97.0818098409577,49.80167947415427,-97.08175714738319,49.801637159951746,-97.0818580984921
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),145,49.802456379069476,-97.08194240811329,49.80175489178567,-97.08244121776087,49.801833381500344,-97.08237451928478,49.801857184979795,-97.08249134526275,49.80179855190923,-97.08251749157262
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),209,49.802484325205654,-97.08213524831058,49.802466173452586,-97.0833307783033,49.80246188927816,-97.08319223736598,49.8025546714852,-97.08320914069394,49.802541181742676,-97.08332034863564
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),3,49.802295547185444,-97.08224935777656,49.80265010950552,-97.08118714295668,49.802614764258664,-97.08131457452276,49.80255435885645,-97.08123629737297,49.80258529344026,-97.08111666958936
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),17,49.80251275129774,-97.08247891799677,49.80269092435236,-97.08131535307268,49.802676526525644,-97.08145224790766,49.80258261519706,-97.08142996876579,49.80260698180397,-97.0813616799648
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),200,49.80216027553844,-97.08216650611243,49.802021638682774,-97.0833429083153,49.80203139525117,-97.08320503591469,49.8021469432369,-97.08325689259254,49.802121066944935,-97.08341233804974
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),213,49.80232361706224,-97.08218262990206,49.80235933534025,-97.08337720615536,49.80234882413343,-97.08323946603636,49.80246724593023,-97.08324621262855,49.80244864737219,-97.08336033833581
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),155,49.80232723771663,-97.08220494087733,49.801692312497515,-97.08288490003937,49.801762134446506,-97.08279809827467,49.80182026133192,-97.08293502263086,49.801747979586274,-97.0829941542058
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),226,49.802340024743955,-97.08222135912895,49.80254826754668,-97.08337287189686,49.802518027301765,-97.08324232507107,49.80258759739629,-97.08324333095793,49.8026472910417,-97.08337646218789
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),192,49.80216539896714,-97.08191898942854,49.80192243946223,-97.08305404790151,49.80194448564188,-97.08291962129793,49.802058260927915,-97.08300986030764,49.80200740131972,-97.08309049783122
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),297,49.80240361303883,-97.08217244157677,49.80317413441227,-97.08224226306919,49.80308462162168,-97.08224406375179,49.803120400556864,-97.08208952983793,49.80317379530264,-97.08209845516936
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),340,49.802477098310874,-97.08215734589837,49.80307135296119,-97.08139421617129,49.80300668071016,-97.08149012038312,49.802948379141995,-97.081388809226,49.80302091058736,-97.08127175435929
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),320,49.80232296913218,-97.08224336429244,49.80304984497417,-97.081841166681,49.80296790233336,-97.08189701536254,49.802962302480765,-97.0817615933902,49.803022498035986,-97.08177345141915
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),237,49.80213928151025,-97.08247364551777,49.80248551084155,-97.08354243509264,49.80243974892336,-97.0834232270586,49.802509474992846,-97.08332552641673,49.80259162997909,-97.08345265400631
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),139,49.80227430606492,-97.08216192707786,49.80154300921831,-97.08254439641553,49.80162556880018,-97.08249077483158,49.801677777784505,-97.08264084399278,49.80157793223426,-97.08267188068947
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),138,49.8023688850251,-97.08205307962855,49.80163339132259,-97.08241571738314,49.801623117105215,-97.08254087783081,49.80171654233809,-97.08236433622339,49.80176231073425,-97.08248963445867
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),48,49.802324561820285,-97.08217460749596,49.802090496803416,-97.08103506743336,49.80203123880218,-97.08118409251936,49.802024270233424,-97.0810866974106,49.80212366158599,-97.08116389696244
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),51,49.80226416268834,-97.08207087940288,49.80199192590478,-97.08095188249139,49.80196697301246,-97.0811083806231,49.80187230869194,-97.08103011020391,49.802029396970674,-97.08107784599498
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),341,49.80223817763041,-97.08237348622552,49.80282374571592,-97.08159440768691,49.80276016360043,-97.08169204558392,49.802676569707494,-97.08165016108602,49.80272857671447,-97.08152539733743
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),213,49.802322969468065,-97.08217333073767,49.80235868774609,-97.08336790697501,49.802348176539255,-97.08323016685785,49.802442725061724,-97.08319572491224,49.80242612857103,-97.08335829725381
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),115,49.80252842438388,-97.08212779648869,49.801759945023065,-97.08201635643971,49.801849443849406,-97.08201939665082,49.80187688433226,-97.08214693502391,49.80176692969001,-97.0821102365681
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),80,49.80240116120036,-97.08211433968418,49.80181291298552,-97.08134012988893,49.801795190656684,-97.08144426171869,49.80188510106903,-97.08142215420386,49.801830353610626,-97.08152253096598
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),288,49.80228702341613,-97.08212003780538,49.803041008590704,-97.08237575638414,49.80295241607463,-97.0823558387236,49.802956975483475,-97.08220412400347,49.80303193416473,-97.08223592182367
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),175,49.80223541305244,-97.08214825933159,49.80178887850432,-97.0831236637066,49.80183532832647,-97.08300509767152,49.80191841185803,-97.08306305749495,49.80189597003353,-97.08320337798297
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),56,49.80233191640616,-97.08206014353952,49.8019977689663,-97.08098216536443,49.80195465849112,-97.0811648762347,49.80191947596403,-97.08104934081058,49.80204218322984,-97.08110258969269
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),104,49.80216434375694,-97.08240174983551,49.80142370745246,-97.08206517491698,49.80140750127395,-97.08219223623301,49.801511187571165,-97.0820946171448,49.801465439444584,-97.08221939061728
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),210,49.80257174061149,-97.08219315271266,49.80256705832711,-97.08338899377274,49.802561214250524,-97.08325058949451,49.80265081542136,-97.08326172563314,49.802653721616956,-97.08335670053832
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),67,49.80226498939296,-97.08213142020078,49.80180422475085,-97.08117203399587,49.801797386668305,-97.08136215754195,49.801738411076165,-97.08130042049112,49.80186265363608,-97.08127711530967
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),238,49.80223426270988,-97.08224866956601,49.80259247846716,-97.08330793645757,49.80254538072456,-97.08318998373984,49.80260134056088,-97.08314099569242,49.8027100078326,-97.08324785843462
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),199,49.80207976364109,-97.0822243619094,49.80192789656897,-97.0833968340995,49.80193920468552,-97.08325924677786,49.80201896141356,-97.08326361039182,49.80200896397393,-97.08344424316957
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),48,49.80232431287215,-97.0820919604559,49.80209024785529,-97.08095242039916,49.80207344200436,-97.08111874932575,49.80199084367593,-97.08099070782038,49.80212341263786,-97.08108124992759
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),208,49.80231333578547,-97.08236975178185,49.8022817200948,-97.08356460447686,49.80227899712715,-97.0834259693211,49.802400442515285,-97.08343369048421,49.80239204872575,-97.08358839856108
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),0,49.8023698726199,-97.0823563911934,49.8027598296282,-97.08132438087766,49.802720228303585,-97.08144877198471,49.802661646849664,-97.08133412995669,49.802642810109916,-97.08122931815257
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),357,49.80244620950354,-97.08213211219413,49.80287049235894,-97.0811331351749,49.80282674349987,-97.08125414485637,49.802726844119526,-97.0811559490135,49.802791713168624,-97.08106217446115
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),145,49.802347370964284,-97.08208402580182,49.80164588368049,-97.08258283432633,49.80172437339517,-97.0825161360004,49.80179153971285,-97.08264548744776,49.8016976019328,-97.08264869903802
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),126,49.8023525265164,-97.0820542651506,49.801584441917726,-97.0821720568168,49.80156411541082,-97.08230743047021,49.801672670858,-97.08214858318766,49.8016956262538,-97.08227673960762
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),230,49.8024310587394,-97.08233217687358,49.80269063847075,-97.08345838072475,49.80265459431984,-97.08333141987771,49.80274168928883,-97.08330114552223,49.80279736937151,-97.08341347560201
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),310,49.802242824762494,-97.08220464827053,49.80300373473435,-97.08200412583292,49.80291677765872,-97.08203707918568,49.802932638666746,-97.08190544087407,49.80298577845613,-97.08193514356704
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),28,49.80234757968236,-97.08217793499115,49.80237918308886,-97.08098307989081,49.802290309203926,-97.08112976763637,49.80228029126931,-97.08098713908564,49.80238190874172,-97.08112171520678
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),191,49.80253875371668,-97.08199061392158,49.802283045592866,-97.08311893847726,49.80230660263435,-97.08298512747186,49.80242316073609,-97.08298001971953,49.80240640151006,-97.08318101356791
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),82,49.802135058903,-97.08244452753311,49.801529729930294,-97.0817026009726,49.80148894697489,-97.0818213244638,49.801603721639765,-97.08178067159773,49.80157140726945,-97.0819330446866
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),233,49.802359877385285,-97.08239996522163,49.80265714335957,-97.08350357564561,49.802616860000896,-97.08337971164917,49.80271235435017,-97.08329077741296,49.80275455165616,-97.08349109501675
