construction_name,construction_rotation,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),288,49.80273575948654,-97.07755005748477,49.80278523496533,-97.07739563311945,49.80282477084216,-97.07743338574922,49.802834548438746,-97.07757089813336
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),159,49.80153334564995,-97.07796704143203,49.8015218301672,-97.07819571773763,49.801465355541254,-97.07806152587587,49.80156534366104,-97.0780878010978
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),105,49.80141385048924,-97.0770248333956,49.801320086643386,-97.0771385574993,49.801336594829046,-97.0769798454004,49.801418591746,-97.07718683554394
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),30,49.802080883567974,-97.07625683133088,49.80195714542507,-97.07629682216611,49.801992384369015,-97.07609779368578,49.80207841302208,-97.07611944210124
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),289,49.80273831426498,-97.07753202913543,49.802739716221225,-97.07737634551982,49.80281273082029,-97.07743830455239,49.802819177773806,-97.07754549834637
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),289,49.80273831426498,-97.07753202913543,49.80275078231757,-97.07741014108804,49.80283833439034,-97.07744927512526,49.80280499589388,-97.07752807045884
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),40,49.80196220989889,-97.07627006782603,49.80189605307311,-97.07629102508693,49.80182804490398,-97.07616581387906,49.801928161254104,-97.07616999762348
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),247,49.80247269630507,-97.07816857327744,49.80252305408286,-97.0780619012667,49.802628219210504,-97.07817338811955,49.802533811263544,-97.07829003277281
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),176,49.801679994695164,-97.07818178081651,49.80164292182737,-97.07829626330891,49.80178446071864,-97.07826424252696,49.80169936106061,-97.07834075518346
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),260,49.802586422836775,-97.07800645312892,49.80264760830415,-97.07795778254979,49.80268812386655,-97.07800425036936,49.80264051803391,-97.07810856097505
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),240,49.802402498523406,-97.07823817259717,49.8024777678515,-97.07816403594938,49.802491304414836,-97.07829265485599,49.8024738425774,-97.07837480437071
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),101,49.80142848043549,-97.07695458466277,49.80138093700428,-97.07709196094778,49.80129244409319,-97.07705865772661,49.801330750421485,-97.07695352641572
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),58,49.801759241189394,-97.07637295873243,49.80169007933323,-97.07639070028921,49.80163957169281,-97.07633012025256,49.8017202023744,-97.07626811358261
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),120,49.80138787223143,-97.07729795624024,49.80137114883839,-97.07745717469024,49.80132165837223,-97.07745833747643,49.80130038180173,-97.07729636330741
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),323,49.8027027168308,-97.07691608885543,49.80265296371069,-97.07676331259677,49.80276862803454,-97.07669725842526,49.80277656654953,-97.07685345672168
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),25,49.80214032690308,-97.0762622746449,49.8020705508231,-97.076273524345,49.80206515142591,-97.0761346821111,49.80213696765581,-97.07612053939759
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),121,49.80138779255343,-97.07731641309228,49.801387235490374,-97.0774935944307,49.80129070899701,-97.07743494751121,49.80130680275285,-97.07729764311192
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),170,49.80162360503285,-97.07811380712818,49.80157481980007,-97.07821750827465,49.801681084137186,-97.07817308452809,49.80165373883703,-97.07830659737802
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),217,49.80214309411488,-97.07836579003569,49.80220202674954,-97.07833870515609,49.80226816912037,-97.07842960314323,49.80215086655184,-97.07849695130629
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),256,49.802554001074945,-97.07806054133901,49.80263873785413,-97.07798903364814,49.802676407965855,-97.07806247959388,49.802604351147004,-97.07816955422273
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),69,49.801649032864475,-97.07648223153309,49.80158585323757,-97.07657605657697,49.80148789131783,-97.07646151539181,49.80158822763417,-97.07637697323325
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),224,49.80222526363506,-97.07834422062172,49.80232262907306,-97.07829404476887,49.802364384769426,-97.07840239766337,49.80223999332424,-97.07844745074692
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),64,49.80169744007888,-97.07642850276416,49.80164719810915,-97.07654561571418,49.801566141893225,-97.07641820475021,49.80163756299059,-97.07632744175586
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),326,49.80268840038425,-97.07686535860753,49.80265956296916,-97.07671403235763,49.802743947401275,-97.07670797972554,49.802760139707836,-97.07677792181391
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),48,49.80186946659376,-97.07630355239479,49.80180017697921,-97.07631807200688,49.80177333054008,-97.07628156687278,49.8018605205499,-97.07618179335704
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),107,49.8014077310817,-97.0770605081853,49.80137443510826,-97.07713557739665,49.80129556599061,-97.07719350108358,49.80133229362059,-97.07702839883657
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),101,49.80142848043549,-97.07695458466277,49.80140215498832,-97.077078112397,49.8013345129621,-97.07708229047718,49.801352956708286,-97.07690493682243
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),235,49.802349261736204,-97.07827950601418,49.80245606178253,-97.07822161922998,49.80245086936469,-97.07830234989183,49.80240258241049,-97.07840068040763
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),87,49.80150370764965,-97.07672467733113,49.80148209618843,-97.07684231780706,49.801376931264315,-97.07671741753991,49.80144348666503,-97.07664663510204
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),196,49.8018950429322,-97.07833632619193,49.801877775583954,-97.07846255235971,49.80199389961707,-97.07840175890084,49.80196290404207,-97.07851165818792
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),344,49.80256861898932,-97.0765914267162,49.802476505589986,-97.0764502387578,49.802550604249,-97.07634096789397,49.802631428870924,-97.07648973381318
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),152,49.80148600172847,-97.07786077691524,49.80146951135719,-97.07806810221014,49.801412367123014,-97.07798239596528,49.80151280539722,-97.0780050223557
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80271225210744,-97.07767394011796,49.80273352796151,-97.0775164172353,49.802821389490525,-97.07758059243899,49.80280165086966,-97.07771305506908
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),136,49.801411410456176,-97.07759004987703,49.80136721961274,-97.07778004095934,49.80133889951376,-97.077622656794,49.80143466376841,-97.07772863154435
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),140,49.801425432594726,-97.0776605955174,49.801381349511715,-97.07784465551767,49.80136124295512,-97.07768614413848,49.80147150217828,-97.07783780693583
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),38,49.801985796356455,-97.07626485544557,49.80191939836604,-97.07626395518103,49.80188180292299,-97.07616761021463,49.80198021949441,-97.07609927965213
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),177,49.80168982619941,-97.07819220434261,49.801643910156855,-97.07828151704729,49.80176550044678,-97.07827260563587,49.80169971784928,-97.07841097771407
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),15,49.80225716801355,-97.07629707772271,49.802189269617585,-97.0762956250025,49.80217688076387,-97.07611824076011,49.802267028939454,-97.07614679964378
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),150,49.80147404725599,-97.07782884670476,49.80145929206356,-97.07799971008963,49.8014075204031,-97.07789413271118,49.80151503242487,-97.07789159584637
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),52,49.80182445107721,-97.07632772757024,49.801738229546906,-97.0763598250302,49.80169084118051,-97.07631489905539,49.8017810074643,-97.07619219847881
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),36,49.80200948585571,-97.07626092159335,49.80189851681018,-97.0762401213616,49.80190775193004,-97.07614519324918,49.801969617378866,-97.07612875690408
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),137,49.80141461742608,-97.07760782579732,49.80136650147245,-97.07780096883936,49.80133465447934,-97.07768211675896,49.801465947387804,-97.07776745166095
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),99,49.80143697315057,-97.07692009630381,49.80140691305523,-97.07710025826078,49.80131842008599,-97.07705141280806,49.80135749041584,-97.07687237195074
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),199,49.80192980787245,-97.07834914228935,49.80192267656875,-97.07848275866245,49.802037862349664,-97.07832422564668,49.80202661316948,-97.07849052911249
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),337,49.802621761602744,-97.0766908946785,49.80260822625973,-97.07658802784418,49.802616998632146,-97.07644383533781,49.80268382932689,-97.07660343704059
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),224,49.80222526363506,-97.07834422062172,49.802320381619154,-97.0783359257714,49.80237842991809,-97.0784182874779,49.802269404605234,-97.07846282649331
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),151,49.80147993456745,-97.07784489262534,49.8014709135636,-97.07805432883384,49.80139905780442,-97.07791921767856,49.80152389462986,-97.07795707892122
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),319,49.80271910316226,-97.07698540244037,49.80265080235359,-97.07688745349586,49.802755844452065,-97.07679461721492,49.80280279376695,-97.07693384283053
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),135,49.80140840420813,-97.0775721899512,49.80132348772966,-97.07774910946773,49.80129715597352,-97.07761259316253,49.80145338002799,-97.07767671707816
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),254,49.80253689627769,-97.07808623776307,49.80260542288761,-97.07796817458225,49.8026909460662,-97.07802848152072,49.80260845514202,-97.07817148811966
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),26,49.802128466388055,-97.07626054327575,49.80203738556513,-97.07625694186889,49.802059820862574,-97.07610271130623,49.802119679312604,-97.07612093276182
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),222,49.802201969171286,-97.07835196850277,49.802280260984304,-97.07835252749796,49.80230354059463,-97.07846571930513,49.80224782305958,-97.07846276502288
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),221,49.802190260033065,-97.07835536886017,49.80226523239057,-97.07826592989161,49.802288943692446,-97.07839288856654,49.802225195014586,-97.0785103853229
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80271225210744,-97.07767394011796,49.80272078230684,-97.07760356969564,49.80280692837199,-97.07757464560241,49.802807311537535,-97.0777348394741
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),346,49.802552033565874,-97.07656492556592,49.80251640938085,-97.07643957402833,49.802544210441404,-97.07637701940112,49.802604850624476,-97.07646234013916
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),168,49.80160586718642,-97.0780891629859,49.80155996335379,-97.07820334604887,49.801688016623515,-97.07818110922607,49.80161012751977,-97.07827054644079
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),314,49.80273513356281,-97.07707425719305,49.802690794292126,-97.07690441408026,49.80281353165949,-97.07693942675945,49.802835087013285,-97.07704928473277
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),293,49.802746491867296,-97.07745930756876,49.80273497624085,-97.07735399835583,49.80283410413021,-97.07735036924915,49.802850973639295,-97.0774360339946
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),94,49.80146155610936,-97.07683606676864,49.8014370678291,-97.07695046804825,49.80135047699289,-97.07687049099599,49.801384935942544,-97.07676228791495
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),220,49.80217851437554,-97.07835845208265,49.80217477057607,-97.07849138072984,49.802236651615324,-97.07832547670853,49.802266445921546,-97.0784681587297
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),196,49.8018950429322,-97.07833632619193,49.80187417581651,-97.07846280630571,49.801948461253595,-97.0783953553936,49.80195292596651,-97.07856144650425
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),321,49.802711300440784,-97.07695052406245,49.802679353357604,-97.07677023300687,49.802744587913615,-97.07673850215124,49.8028152090038,-97.07687468855713
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),187,49.801794005783485,-97.07828124837654,49.80174439963051,-97.07842465788889,49.80188200701843,-97.07833624629802,49.80184111579019,-97.07846333476141
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),251,49.80251018004076,-97.07812300936669,49.80260156719676,-97.07805866673782,49.802638822798855,-97.07819031930745,49.802569297084844,-97.07821146771657
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),100,49.80143262966376,-97.07693728307052,49.80142128243372,-97.0770596252897,49.80132518350301,-97.07705970237777,49.80135457233908,-97.07690741196075
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),50,49.80184682265644,-97.07631503128925,49.80174384269917,-97.07632113741553,49.80174710294112,-97.0762747022575,49.80181029685534,-97.07618774057273
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),356,49.80246073248519,-97.07644672043733,49.802410194608925,-97.07642221680757,49.802433606824955,-97.0762031525938,49.80249513190123,-97.07632086841438
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),154,49.80149866815279,-97.07789204130025,49.80147915160096,-97.07809294552393,49.801410049117464,-97.0779755865262,49.801566094708114,-97.07799728574575
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),65,49.80168751946178,-97.07643872160531,49.80159476102358,-97.07653523358896,49.801552045805906,-97.07643112961672,49.801631159100126,-97.07633123270892
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),268,49.802643578079724,-97.07788843941059,49.802696243939494,-97.07771577765013,49.802766621526594,-97.07783675922411,49.802726267505165,-97.07797779887147
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),180,49.80172000405648,-97.07822185807977,49.80167978926388,-97.07837091671449,49.80180436246897,-97.07830548323925,49.80172301890848,-97.07839965872336
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),23,49.80216398039951,-97.07626669809522,49.80206160460387,-97.07623379742088,49.80207070091025,-97.07614770322385,49.80216185684477,-97.07613057337313
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),291,49.802742812707606,-97.07749577893459,49.80275305594823,-97.07738377698078,49.80284118416048,-97.07736333671463,49.80283377174649,-97.07750285547517
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),150,49.80147404725599,-97.07782884670476,49.80141974958132,-97.07801362397647,49.80140418434473,-97.07790834506437,49.80149345241407,-97.07795046654151
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),16,49.80224568173549,-97.07629218164944,49.80212673640936,-97.0762773621256,49.802139221210155,-97.07610239670038,49.802243575196584,-97.07616272751598
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),343,49.802576685292756,-97.07660500960871,49.80253953280805,-97.07656173433826,49.802588701760314,-97.07642098625931,49.8026441312682,-97.07653254415284
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),325,49.802693362790514,-97.0768821387747,49.80269288190433,-97.07677467121292,49.80274115712675,-97.07663933237299,49.80278351419305,-97.07679868106912
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),259,49.802578547134914,-97.0780203019298,49.80261906335194,-97.07792564835749,49.80270722774821,-97.07798274511308,49.80266135881775,-97.07811359440886
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),113,49.80139424160773,-97.077169211726,49.801373278619685,-97.07724216474028,49.801295021024295,-97.07727830697704,49.801326910745566,-97.07718023704943
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80271225210744,-97.07767394011796,49.802712937916965,-97.07752046553709,49.80283312124229,-97.07760280621055,49.80278121539467,-97.07773016484188
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),21,49.802187519847756,-97.07627239784287,49.80211169922839,-97.07628107619013,49.80212270351843,-97.07606554339866,49.802186898240755,-97.07613278620765
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),78,49.801570212564236,-97.07659459445668,49.801505520031434,-97.0767493591184,49.801426639833835,-97.07663099533993,49.80148958362975,-97.07650075816791
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),348,49.80253486130282,-97.07653933738854,49.802471258612606,-97.07641693514304,49.802507809602574,-97.0763914303086,49.80258113230501,-97.07646773688113
